path,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_var_0,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12,mfcc_median_0,mfcc_median_1,mfcc_median_2,mfcc_median_3,mfcc_median_4,mfcc_median_5,mfcc_median_6,mfcc_median_7,mfcc_median_8,mfcc_median_9,mfcc_median_10,mfcc_median_11,mfcc_median_12,mfcc_skew_0,mfcc_skew_1,mfcc_skew_2,mfcc_skew_3,mfcc_skew_4,mfcc_skew_5,mfcc_skew_6,mfcc_skew_7,mfcc_skew_8,mfcc_skew_9,mfcc_skew_10,mfcc_skew_11,mfcc_skew_12,wavelet_mean,wavelet_std,wavelet_var,wavelet_median,wavelet_skew,zcr_mean,zcr_std,zcr_var,zcr_median,zcr_skew,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_var,spectral_centroid_median,spectral_centroid_skew,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_bandwidth_var,spectral_bandwidth_median,spectral_bandwidth_skew,spectral_contrast_mean_0,spectral_contrast_mean_1,spectral_contrast_mean_2,spectral_contrast_mean_3,spectral_contrast_mean_4,spectral_contrast_mean_5,spectral_contrast_mean_6,spectral_contrast_std_0,spectral_contrast_std_1,spectral_contrast_std_2,spectral_contrast_std_3,spectral_contrast_std_4,spectral_contrast_std_5,spectral_contrast_std_6,spectral_contrast_var_0,spectral_contrast_var_1,spectral_contrast_var_2,spectral_contrast_var_3,spectral_contrast_var_4,spectral_contrast_var_5,spectral_contrast_var_6,spectral_contrast_median_0,spectral_contrast_median_1,spectral_contrast_median_2,spectral_contrast_median_3,spectral_contrast_median_4,spectral_contrast_median_5,spectral_contrast_median_6,spectral_contrast_skew_0,spectral_contrast_skew_1,spectral_contrast_skew_2,spectral_contrast_skew_3,spectral_contrast_skew_4,spectral_contrast_skew_5,spectral_contrast_skew_6,spectral_flatness_mean,spectral_flatness_std,spectral_flatness_var,spectral_flatness_median,spectral_flatness_skew,spectral_rolloff_mean,spectral_rolloff_std,spectral_rolloff_var,spectral_rolloff_median,spectral_rolloff_skew,label
/data/jiayiwang/summerschool/data/chunks_DB/chunk_Stridor/Control-4C/Control-4C_ses-1_RP_12inch_NS_chunk6.wav,-393.7159,88.40565,-2.813781,17.317747,6.2300444,-7.5102515,-5.352851,-11.858952,-26.13598,9.066932,3.143572,11.860191,-21.503958,103.102615,66.01609,41.89259,30.531212,16.815205,17.631567,17.742462,13.293932,20.939573,11.299833,9.941999,13.098679,11.336622,10630.149,4358.1245,1754.9891,932.15485,282.75113,310.87216,314.79498,176.72864,438.46576,127.686226,98.843346,171.57538,128.519,-362.26144,90.80617,2.5513825,14.317905,6.49966,-8.622205,-4.19874,-10.142458,-24.86377,7.930308,3.0426552,10.915984,-24.001028,-0.8888702,-0.8177303,-0.4366177,0.27068073,-0.10716698,0.024409102,-0.32542443,-0.6423298,-0.2037224,0.2515565,0.012633195,0.014927907,0.6588917,-7.02116230968386e-05,0.0289703626185655,0.0008392819436267,1.0334713351767277e-07,0.946073831112664,0.155699714781746,0.1555844860913147,0.0242065323122985,0.08056640625,1.4896770843389888,1853.4462793486664,1360.6935929043384,1851487.0537709177,1364.2179581112175,1.5734826571409484,1506.51265916311,541.0033783780602,292684.6554164746,1472.8823473959335,0.201678470129985,17.682283270138907,19.68415915943159,21.98372301888919,18.673388510229792,21.574457051929716,19.925371738960777,51.14605140796033,4.704326786684893,7.245740128215194,7.873704181557429,5.622480960335892,5.060388492982683,3.6324163568100585,7.043635347965904,22.13069051592101,52.50075000562793,61.99521753867494,31.612292149339616,25.607531699911544,13.194448589221258,49.61279891511476,17.05205343196402,18.81374600995872,21.861989283582005,17.130099254781605,21.24090040601845,20.288859307138797,52.269570164314565,1.0809793492203714,0.1752828248577949,0.0961658514430787,0.7697602375926669,0.5201870774691495,-0.2065930325203045,-3.0339470271496496,0.013233472,0.024034899,0.0005776764,0.001574802,2.521603,3260.9126984126983,1982.651830255338,3930908.280014842,2554.6875,0.6824232539931956,0
/data/jiayiwang/summerschool/data/chunks_DB/chunk_Stridor/Control-4C/Control-4C_ses-2_RP_Avid_NS_chunk5.wav,-204.47398,79.20138,9.1434765,13.507056,-13.590734,4.0858245,-15.596189,3.5268404,-16.080042,-0.93645203,-8.41131,4.241584,-6.7380443,90.096436,54.873047,34.04127,27.704218,18.735641,16.796507,18.574615,14.44121,13.973221,8.645405,8.59385,9.424994,7.5943685,8117.368,3011.0513,1158.8081,767.52374,351.02426,282.12262,345.01633,208.54855,195.2509,74.74302,73.85426,88.83052,57.67443,-187.24677,83.75497,8.354316,18.895758,-12.1250515,6.229479,-10.626232,5.7750044,-15.058319,-1.6966532,-8.778221,4.779888,-6.7766848,-0.54149,-0.35113072,-0.28954044,-0.24222551,-0.24944326,-0.47980407,-0.9641048,-0.46507972,-0.35746875,0.5296974,0.2220133,-0.17056327,0.06213201,-0.0008899779058992,0.1322470307350158,0.0174892786890268,-5.455131031339988e-06,-1.2011878535740488,0.161039806547619,0.1341816081071987,0.0180047039542338,0.08984375,1.302803038430819,1991.3149490539145,1177.94141168874,1387545.9693712615,1531.900567643344,1.1590032273455178,1684.8170255044845,468.9332141846397,219898.3593655372,1718.7687078553893,0.0963697955485321,13.900570825420475,17.605286679167513,19.734732025577177,18.37498476857165,18.01891982251141,17.616768109217194,48.576338983537816,3.737713802856724,7.003107018116107,7.082873335419351,5.485044739100278,4.154375835377378,2.4514276108336057,6.976336543034968,13.970504472065675,49.04350790718706,50.16709468559444,30.085715789931637,17.25883858156749,6.00949733115736,48.669271561685086,13.747846459268713,15.230134069634763,18.917881263468065,16.724289049559044,17.10535155797617,17.126906231082835,49.4350745517689,0.4240009231432494,0.5376948064316369,0.3914237316816713,0.6504931679024888,1.1569145601503863,0.462784779415915,-3.616847592287026,0.03512105,0.05172136,0.002675099,0.0049858703,1.425613,3668.464781746032,1919.8849267211804,3685958.131851192,3667.96875,0.168524400468701,0
/data/jiayiwang/summerschool/data/chunks_DB/chunk_Stridor/Control-4C/Control-4C_ses-3_RP_Avid_NS_chunk13.wav,-251.63283,60.208138,16.167429,25.231024,-4.9390373,0.0074582477,-24.927427,7.226454,-14.087213,4.570741,-9.529749,-1.4546417,-2.9391525,113.06799,52.5354,41.63347,34.59099,26.026718,17.153643,20.357891,12.990454,15.246015,11.11025,9.517054,12.377128,8.253716,12784.371,2759.9683,1733.3458,1196.5364,677.3901,294.24744,414.44373,168.75188,232.44095,123.43767,90.57431,153.1933,68.12384,-225.653,70.51659,15.983322,23.02105,-3.2011242,0.035533994,-24.432945,7.3176703,-12.369196,5.537545,-10.648185,-0.45889172,-2.1307144,-0.93312407,-0.9474143,-0.27288878,0.3748139,-0.2299288,-0.1782731,0.14105615,-0.67968285,-0.4888458,-0.49870774,0.30388206,-0.1448329,-0.023602152,9.929205407388508e-05,0.0746252983808517,0.0055689346045255,-2.832985501299845e-06,-0.1202551068140452,0.1726035466269841,0.1656973186634974,0.0274556014122726,0.092041015625,1.2550928879428953,2405.400364009182,1484.9900139447227,2205195.341515548,1763.9523102549044,1.105933196261103,1815.908024973942,427.9821026151472,183168.6801588824,1704.9027685948531,0.789351682106683,16.46102845558125,18.36957892928049,19.435931387140396,17.090203054698577,17.56299271226962,18.192421294191224,47.11729363187816,4.487802223445081,6.600783583613325,6.537177367390703,5.598656270065871,3.6342673776603247,3.9472945849466496,7.44781434036578,20.14036879675861,43.57034391769916,42.73468793272525,31.34495203034789,13.207899372326052,15.581134540349142,55.46993844855816,16.14100321836488,17.44555012856275,19.38347737341094,15.563239403352195,17.165480599857666,18.22063206880513,48.45730447514448,1.732507051564617,0.3671941627234711,0.2674430614374148,0.7953207770335904,0.3549077905366004,0.1768025675845817,-3.4450716407136035,0.02224747,0.034224447,0.0011713129,0.0060784426,2.3405008,4311.569940476191,1827.272009852806,3338922.997991514,4101.5625,0.1130499736552711,0
/data/jiayiwang/summerschool/data/chunks_DB/chunk_Stridor/Control-4C/Control-4C_ses-2_RP_Avid_NS_chunk2.wav,-209.62558,89.982765,-1.0123805,22.287914,-8.173125,-5.2726464,-19.612417,10.787048,-14.088404,-1.07882,-10.967032,2.292887,-7.6306276,99.25164,42.415287,35.845066,24.71566,21.415041,15.179998,20.709328,12.832236,12.054203,8.407866,10.580628,8.58236,8.34624,9850.888,1799.0566,1284.8687,610.8639,458.60397,230.43236,428.87628,164.66629,145.30382,70.6922,111.94969,73.656906,69.65972,-197.65717,88.93007,-0.66198885,20.380394,-8.412018,-6.085967,-20.309116,10.057595,-12.394936,-1.7845969,-10.290551,1.1891366,-7.709482,-0.61923224,0.041195147,0.11937134,0.21514572,-0.41081402,0.21068305,0.08948022,0.0602898,-0.25589094,-0.053377077,-0.26674977,0.23177917,0.41759393,0.0005443386617116,0.1452946662902832,0.0211105421185493,-2.1177485905354843e-05,-0.689163144377209,0.1088905939980158,0.0910901060646383,0.008297407422867,0.077880859375,1.953656321930021,1693.1961399766583,889.3586347294192,790958.7811677766,1361.2314970870716,1.7662000109482685,1652.9966103484307,458.9784901093968,210661.2543831016,1574.5711722474566,0.5201111090085119,14.088798489733636,19.874160199237,20.74782232721509,19.169304290731564,19.519750407850285,18.67252580225068,48.43592418285214,3.8513706910960535,7.611468942183284,7.456049239268484,5.705271805784806,4.899417208758209,3.933283465424573,6.949346561727386,14.833056200233694,57.93445945782072,55.59267025839614,32.55012637788302,24.00428898547608,15.470718819382338,48.29341763499224,13.49904822932793,20.87714150798451,19.55121243148757,18.191405609039684,18.536921608654293,17.82147442684534,49.71967244744202,1.1376115631907575,0.0517240897300734,0.1777458163378011,0.4657074652867517,0.4974276744749648,0.4376117494609131,-3.503769165185417,0.019934539,0.03774721,0.0014248521,0.0021871235,2.263368,3372.3338293650795,1631.6990639028802,2662441.835141536,2832.03125,0.60090361064122,0
/data/jiayiwang/summerschool/data/chunks_DB/chunk_Stridor/Control-4C/Control-4C_ses-3_RP_Avid_NS_chunk14.wav,-280.5041,82.9793,19.579813,22.917458,-2.3017972,1.7158427,-20.083652,5.822432,-15.996641,3.5903118,-7.285815,-0.33825928,-2.124551,124.32266,55.537678,33.544605,33.237076,27.056469,16.216198,22.002716,12.594657,16.030067,10.608974,9.84197,11.223227,9.06201,15456.124,3084.4336,1125.2406,1104.7032,732.05255,262.9651,484.1195,158.62538,256.96307,112.55035,96.86439,125.960815,82.12002,-243.15143,87.73177,18.31097,20.337614,0.27609107,0.09428797,-21.915014,6.281888,-15.61645,3.0687299,-7.8639545,0.17749584,-1.7214026,-0.9609194,-0.54022807,-0.17040324,0.52154654,-0.43969408,0.20275863,-0.062047724,-0.70434785,-0.38867798,-0.10983433,0.26043144,-0.50600624,-0.46387503,0.000161927906447,0.0576523169875144,0.0033237894531339,-2.7001001399185043e-06,0.1169229412699568,0.1366296192956349,0.139524678251209,0.0194671358411033,0.078125,1.7022168969164535,2039.314793871104,1325.101094683275,1755892.911130814,1558.9723619780632,1.473051899337262,1771.257984401043,462.43554224912697,213846.63073524408,1696.3356895736788,0.4234659385855555,15.87148922156672,15.2082213346838,18.130387038926692,15.707371895222993,17.31241394386508,17.65525017794019,48.50567152791622,3.8532371095233375,5.116513829215831,5.6650360548164445,4.305889033216601,3.194982458053026,3.4702578193489515,6.295184459588253,14.847436222207763,26.178713764556843,32.09263350237026,18.54068036637499,10.207912907266556,12.04268933275254,39.62934738024144,15.08453888886837,14.711850309851505,16.722681211640676,15.30824231248355,17.130980869141876,16.820828712895306,49.06127385013859,0.5478748180192853,0.7985864236115329,0.4416828361891557,0.5278468772629283,0.3784711205044321,0.6092071928242003,-3.181852610654123,0.021508187,0.036524456,0.0013340359,0.00633136,2.5458987,3831.72123015873,1879.636208358415,3533032.275771999,3660.15625,0.3489970146035555,0
/data/jiayiwang/summerschool/data/chunks_DB/chunk_Stridor/Control-4C/Control-4C_ses-1_RP_12inch_NS_chunk1.wav,-373.5328,71.76723,3.2510197,24.739244,9.250801,-9.754393,-12.271919,-9.439224,-22.138657,4.162018,3.2627718,5.1197557,-16.894943,99.90504,46.315445,36.33484,21.332836,18.859047,19.83478,18.882545,16.779165,16.139189,10.340567,12.204073,10.028382,10.647027,9981.017,2145.1206,1320.2206,455.0899,355.66364,393.4185,356.5505,281.54037,260.47342,106.927315,148.9394,100.56846,113.359184,-358.41507,74.46952,3.1770856,26.774162,9.528293,-11.164236,-15.4720335,-10.990065,-24.472042,5.3846445,3.2081351,4.0995064,-18.733559,-0.5962653,-0.93673116,-0.13326247,-0.26125994,-0.42137274,0.16421697,0.2585848,-0.104514994,0.50151026,-0.1029609,0.38902622,0.3407881,0.37920785,-3.747667869902216e-05,0.0364148803055286,0.0013260433916002,-2.844610662577906e-06,0.5209894945310565,0.1385284908234127,0.1505725015446484,0.0226720782214131,0.07763671875,1.6805710610030196,1801.5100517189048,1244.8083781714588,1549547.8983658578,1322.1826833368218,1.7967923591832096,1627.5449850398657,494.3592538934941,244391.0719101322,1457.096793525856,0.6588671267208387,17.37861617408261,21.845930536510284,22.31167931107444,19.532508808069466,21.32253582624041,19.685370039443328,51.51758857416476,4.434507478539167,6.57210302774119,7.396864379690147,4.896599490788103,5.3656174883022505,3.7608545594017375,7.270520252405798,19.6648565772198,43.19253820724492,54.71360265152892,23.976686573186303,28.78985103077495,14.144027016972837,52.86046474064287,16.619000892353647,21.604938437113447,22.26804880745442,19.64329756332116,21.253222482857534,20.22767257124377,52.35364452116467,1.335888719512624,-0.0560526789600237,0.0603274012791412,0.0087789867743768,0.1045343640504261,-0.1166393810513385,-4.043905384152704,0.009504137,0.017583216,0.0003091695,0.0014952742,2.527658,3395.7713293650795,1833.2773605187087,3360905.8805904454,2640.625,0.8650276731373288,0
/data/jiayiwang/summerschool/data/chunks_DB/chunk_Stridor/Control-4C/Control-4C_ses-1_RP_12inch_NS_chunk8.wav,-436.671,91.28607,6.544648,30.905691,12.559711,-7.452817,-4.2318554,-7.2003355,-23.90351,9.232762,2.9177334,8.411496,-20.118406,93.386734,42.021328,32.60031,28.048367,18.921019,17.278229,13.7549515,15.304461,19.247345,13.496474,9.492965,9.61733,11.447409,8721.082,1765.7921,1062.7803,786.7108,358.00494,298.5372,189.1987,234.2265,370.4603,182.15482,90.11638,92.493034,131.04317,-421.37775,89.738815,13.698885,32.687965,13.629494,-5.8843775,-2.1923852,-4.4735603,-25.019705,5.7166133,3.2265015,7.8504796,-22.020884,-0.4400109,-0.96310115,-0.16661297,0.3827202,-0.3627488,-0.32899836,-0.046398427,-0.41534945,-0.12482246,0.19071831,-0.0605335,0.17003444,0.56991535,-2.834734732459765e-05,0.0178723335266113,0.000319420301821,-3.8114251310616964e-07,2.381260558305166,0.1189584883432539,0.1300062625627018,0.0169016283055221,0.070556640625,2.4567141871599896,1742.2189003426158,1200.23412789025,1440561.961752469,1364.3945818386585,2.4394047323446144,1633.4176109514317,421.2924843806713,177487.35739563816,1576.8213231191216,0.5181553392596688,17.00357709195882,19.402843345183644,21.0920244665456,17.160690742223032,20.829750993097424,19.766672008193865,51.81353850194846,4.05865928050065,6.067600091526812,6.611511747619983,4.424542835903454,4.5954632815274445,3.508079033501272,7.139494947804691,16.472715155194056,36.81577087069617,43.71208758891704,19.57657930674458,21.11828277186699,12.306618505291215,50.9723881097287,16.304361142043014,19.374753761242587,20.93711981484717,16.08438982282975,20.0092067407386,19.46503150211273,52.46783517781247,0.4812679799034799,0.0329263802609813,0.2069148885658887,0.8506873583362031,0.3992649256631285,0.0222386437054806,-3.756319029853724,0.008225524,0.012626131,0.00015941919,0.0017492414,2.2045457,3253.410218253968,1680.8923950040178,2825399.243582343,2683.59375,0.945080025721378,0
/data/jiayiwang/summerschool/data/chunks_DB/chunk_Stridor/Control-4C/Control-4C_ses-3_RP_Avid_NS_chunk4.wav,-286.17096,63.832535,19.37468,22.493652,-0.32925087,2.717861,-18.542408,3.8676658,-18.526968,6.077609,-10.670933,2.0212374,-4.609288,120.417206,50.660477,37.53762,34.741318,23.191349,16.533018,19.508974,12.209294,10.904863,10.169781,8.0587635,10.087431,8.134403,14500.304,2566.484,1409.0729,1206.9591,537.8387,273.3407,380.60004,149.06688,118.916046,103.42444,64.94367,101.756256,66.16851,-253.7901,67.90514,18.289444,23.310778,-1.9674916,1.93711,-17.918694,3.2774115,-19.02471,6.3112507,-10.6885605,2.131506,-4.889476,-0.9413936,-0.67551523,-0.29034543,0.33516875,-0.20093806,0.36645955,-0.13720952,-0.24830166,-0.16912054,0.39160785,0.80656475,-0.30201086,0.71788764,0.0001070570360752,0.050440490245819,0.002544242888689,-2.9423690648400225e-06,0.4155550095234008,0.1449420262896825,0.1403762853310741,0.0197055014833511,0.09619140625,1.863709493128556,2325.495802218892,1305.6982532817533,1704847.9286230216,1900.94964428743,1.35897679775601,1914.3396083923292,420.79466431740497,177068.14951799752,1910.260492573938,0.0221624524872268,15.21189256831637,17.81673323433692,20.24967749325452,16.548065092253935,17.262566626103666,17.862950415662453,49.94558600866347,4.873057201256335,5.457057076488055,6.622353712800563,4.685508244347556,3.99390828873397,4.078198853579946,6.792031120871622,23.746686486716214,29.779471936048356,43.8555686974434,21.953987507848915,15.951303418817906,16.631705889340783,46.13168674688862,14.54246451562145,17.214376398315657,20.03931902918693,15.245255634784003,16.486755850464412,16.937290237363673,50.7444899041419,1.8903869812222,0.2446133426677274,0.3423687778651103,0.69840465165528,1.0386607715854694,0.9131501110889604,-2.9022615851013764,0.023080667,0.036596775,0.0013393238,0.00860168,3.2951486,4478.112599206349,1646.289181804861,2710268.070127719,4488.28125,-0.1479185078444368,0
/data/jiayiwang/summerschool/data/chunks_DB/chunk_Stridor/Control-4C/Control-4C_ses-3_RP_Avid_NS_chunk3.wav,-245.9432,73.51768,1.1868005,16.434832,-1.8324953,-2.0116346,-25.853409,3.3771281,-13.722266,4.386164,-10.072709,3.3425386,-5.431602,114.160774,49.00003,38.73127,25.864624,23.456772,14.076479,21.213123,13.188042,12.166164,8.888934,8.989473,8.872133,7.8592057,13032.682,2401.0032,1500.1112,668.9788,550.22015,198.14725,449.9966,173.92444,148.01556,79.013145,80.81063,78.714745,61.767117,-221.79808,71.719574,0.19917062,18.649141,-4.523734,-3.3678021,-28.789984,1.770651,-13.21224,4.4992294,-10.258793,3.77415,-5.155427,-1.1603959,-0.4275067,0.028029567,-0.20533538,-0.48838484,0.40630803,0.31739044,0.5278276,-0.13836962,-0.2622503,0.069320284,-0.17857303,-0.059731975,0.0004554937768261,0.0676615759730339,0.0045780888758599,-4.537312634056434e-06,1.0605957061452116,0.1340448288690476,0.1114129183910363,0.0124128383844077,0.10009765625,1.9199178235496568,2041.053965362952,1028.6028190410188,1058023.7593391312,1809.7876548967624,1.7551686328664422,1812.3928865172877,442.0420012295604,195401.13085103463,1769.2317943694425,-0.058373444095561,15.726449397626723,18.17790201567515,20.779461181768447,17.168422388919033,18.770956204297853,17.176105944403517,49.88850874191247,3.47750087633672,6.547006768099641,6.650795059648062,4.367470032220571,4.645971300470287,2.6937434530890023,5.614069539169682,12.093012344922654,42.86329762154251,44.23307492543907,19.07479448234476,21.585049324793573,7.256253791059863,31.51777679063289,15.63699316865316,16.884492117052098,20.444343134509037,16.228732007617975,18.127217180326053,16.816392758152247,50.31698771380629,0.2205528350133861,0.6016474985841437,0.17464558217367,0.5271319164156316,0.8256176287720877,0.346705460987937,-2.907573557377817,0.019275747,0.03114958,0.0009702963,0.00746358,3.5950577,4069.754464285714,1623.9405727895478,2637182.9839520445,4011.71875,0.0524923456865249,0
/data/jiayiwang/summerschool/data/chunks_DB/chunk_Stridor/Control-4C/Control-4C_ses-1_RP_iPad_NS_chunk15.wav,-787.2405,22.507372,-1.2483838,5.921627,0.02750094,-0.36634433,-6.028349,-0.8184639,-3.622467,-1.3822869,-1.798505,1.1496344,-1.1251918,197.48438,48.83636,10.787333,17.049454,7.638378,5.080025,16.116516,5.413035,8.427904,4.733615,5.7335877,3.6520188,3.2984352,39000.08,2384.9902,116.36655,290.68387,58.34482,25.806656,259.74207,29.30095,71.029564,22.407108,32.87403,13.337241,10.879675,-878.5932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7547842,1.8390517,-2.566142,2.8350947,-0.9815017,-1.0173601,-2.7413697,-1.9188759,-2.2197077,-1.771594,-2.3294487,2.3875031,-2.392724,-2.569640400906792e-06,0.0043511977419257,1.8932920283987187e-05,0.0,-2.1505791745162868,0.0119551401289682,0.0262811986390167,0.0006907014019034,0.0,1.8748516386294012,233.7343354449965,509.7269798787159,259821.59401627685,0.0,1.864416598397301,267.2143720739475,577.4622407272335,333462.6394657174,0.0,1.80904716282537,11.139677456828194,9.64322720395996,11.024476523920969,10.048567196660734,10.882805966242069,10.779644618915317,15.94342254806342,4.613025792642372,2.343057953902806,4.2969959179783,2.264484092485301,4.084061259898894,4.007528173590041,14.70601773484228,21.28000696358378,5.489920575347203,18.464173919122175,5.127888205118977,16.679556374606936,16.060282062117928,216.2669576174956,9.117419810811668,9.117419810811668,9.117419810811668,9.117419810811668,9.117419810811668,9.117419810811668,9.117419810811668,2.077678595301877,5.361580385116872,2.0896813593635826,2.469689086624304,2.306777641513968,2.6077758851562494,1.7433520288236275,0.8187349,0.38360178,0.14715034,1.0000007,-1.6438133,460.875496031746,1044.1829244109722,1090317.9796314505,0.0,2.1544342886334378,0
